Transaction_ID,Transaction_DateTime,Product_ID,Product_Name,Category,Brand,Model,Product_Type,Quantity,Total_Amount,Unit_Price,Customer_ID,Customer_Age,Customer_Gender,Order_Type,Delivery_Time_Min,Payment_Method,Customer_Rating,Supplier_ID,Discount_Applied,Staff_ID,Transaction_Status,Inventory_Level
T01692,22/9/2024 8:31,P9436,Xiaomi Case,Case,Xiaomi,Xiaomi 16,Accessory,1,24.58,33,C256,44,Female,Walk-In,60,Credit Card,3.3,S002,8.42,ST010,Cancelled,36
T01693,24/5/2023 23:35,P5674,Samsung 21 Speaker Replacement,Speaker,Samsung,Samsung 21,Repair,1,186,186,C225,47,Female,Lazada,59,Credit Card,4.3,S001,0,ST008,Completed,11
T01694,22/10/2023 1:26,P6744,Huawei Cable,Cable,Huawei,Huawei 17,Accessory,2,211.9,110,C674,23,Male,Lazada,0,Credit Card,3.9,S002,8.1,ST002,Completed,62
T01695,9/5/2025 4:55,P8071,Samsung Headphones,Headphones,Samsung,Samsung 23,Accessory,2,318.12,164,C919,56,Male,Shopee,0,QR Pay,4.9,S001,9.88,ST003,Completed,88
T01696,17/2/2024 23:33,P1383,Xiaomi 20 Camera Replacement,Camera,Xiaomi,Xiaomi 20,Repair,1,124,124,C768,41,Female,Walk-In,160,Credit Card,4,S001,0,ST009,Completed,53
T01697,2/9/2024 8:32,P1764,Apple Screen Protector,Screen Protector,Apple,Apple 11,Accessory,2,93.36,50,C157,24,Male,Lazada,30,Online Banking,3.6,S003,6.64,ST005,Completed,82
T01698,3/7/2024 5:43,P8779,Vivo 10 Screen Replacement,Screen,Vivo,Vivo 10,Repair,1,298,298,C815,58,Male,Lazada,33,QR Pay,3.9,S004,0,ST005,Completed,0
T01699,2/8/2023 23:03,P1989,Vivo 17 Screen Replacement,Screen,Vivo,Vivo 17,Repair,1,341,341,C664,30,Female,Shopee,167,Credit Card,4,S004,0,ST010,Completed,89
T01700,7/3/2023 3:53,P8522,Oppo Headphones,Headphones,Oppo,Oppo 13,Accessory,1,51.42,58,C588,52,Female,Lazada,0,Credit Card,3.3,S001,6.58,ST001,Completed,96
T01701,18/2/2024 7:42,P2634,Huawei 21 Speaker Replacement,Speaker,Huawei,Huawei 21,Repair,1,87,87,C619,41,Male,Shopee,104,Credit Card,3.3,S001,0,ST008,Completed,34
T01702,28/4/2025 7:07,P6400,Oppo Screen Protector,Screen Protector,Oppo,Oppo 15,Accessory,3,430.17,146,C622,33,Female,Walk-In,0,Credit Card,3,S003,7.83,ST010,Completed,45
T01703,24/8/2024 1:25,P5226,Huawei Power Bank,Power Bank,Huawei,Huawei 16,Accessory,2,206.33,105,C984,47,Male,Shopee,0,QR Pay,4.7,S002,3.67,ST009,Completed,72
T01704,10/10/2023 7:13,P7757,Samsung Charger,Charger,Samsung,Samsung 24,Accessory,1,99.91,108,C351,35,Male,Lazada,60,Credit Card,4.7,S002,8.09,ST007,Completed,75
T01705,16/1/2024 3:09,P9106,Vivo 22 Motherboard Replacement,Motherboard,Vivo,Vivo 22,Repair,1,397,397,C524,58,Male,Lazada,74,Online Banking,3.2,S003,0,ST003,Completed,93
T01706,30/11/2022 2:00,P2622,Apple 11 Camera Replacement,Camera,Apple,Apple 11,Repair,1,321,321,C975,58,Female,Shopee,102,Cash,5,S001,0,ST006,Cancelled,58
T01707,11/5/2025 1:00,P4938,Xiaomi Power Bank,Power Bank,Xiaomi,Xiaomi 19,Accessory,3,264.16,91,C134,30,Male,Lazada,30,Credit Card,3.1,S003,8.84,ST007,Completed,60
T01708,11/10/2023 7:54,P6647,Vivo 21 Screen Replacement,Screen,Vivo,Vivo 21,Repair,1,232,232,C638,23,Female,Lazada,118,Online Banking,4.8,S001,0,ST005,Cancelled,62
T01709,4/11/2022 23:02,P3764,Apple 14 Screen Replacement,Screen,Apple,Apple 14,Repair,1,387,387,C753,48,Female,Walk-In,46,Online Banking,3.3,S001,0,ST004,Completed,99
T01710,27/4/2025 5:41,P2785,Realme Headphones,Headphones,Realme,Realme 16,Accessory,1,143.57,146,C100,59,Male,Walk-In,0,Credit Card,3.6,S001,2.43,ST006,Completed,1
T01711,9/7/2023 6:47,P9419,Huawei 14 Motherboard Replacement,Motherboard,Huawei,Huawei 14,Repair,1,249,249,C597,39,Female,Shopee,165,QR Pay,3.1,S002,0,ST006,Completed,8
T01712,4/1/2025 6:06,P9584,Samsung Headphones,Headphones,Samsung,Samsung 24,Accessory,3,387.26,131,C519,26,Female,Shopee,0,Credit Card,3.3,S004,5.74,ST005,Completed,24
T01713,7/8/2025 2:09,P4905,Vivo 10 Speaker Replacement,Speaker,Vivo,Vivo 10,Repair,1,236,236,C319,49,Female,Shopee,133,Cash,4.2,S004,0,ST006,Completed,60
T01714,5/2/2025 6:04,P1646,Samsung 25 Charging Port Replacement,Charging Port,Samsung,Samsung 25,Repair,1,388,388,C938,43,Female,Lazada,60,Cash,3.1,S002,0,ST010,Refunded,28
T01715,19/1/2024 0:56,P6224,Realme 19 Screen Replacement,Screen,Realme,Realme 19,Repair,1,385,385,C459,56,Female,Shopee,94,Cash,4.5,S001,0,ST008,Refunded,1
T01716,13/3/2025 9:32,P2168,Huawei 16 Camera Replacement,Camera,Huawei,Huawei 16,Repair,1,120,120,C844,39,Male,Shopee,84,QR Pay,4.2,S003,0,ST003,Completed,68
T01717,28/11/2023 9:16,P2618,Samsung 20 Charging Port Replacement,Charging Port,Samsung,Samsung 20,Repair,1,243,243,C783,40,Male,Shopee,165,Credit Card,3.6,S003,0,ST008,Completed,51
T01718,10/2/2024 22:15,P9114,Apple Charger,Charger,Apple,Apple 24,Accessory,2,268.69,136,C966,28,Male,Lazada,0,Online Banking,5,S001,3.31,ST009,Completed,10
T01719,20/4/2023 5:33,P9730,Huawei 20 Speaker Replacement,Speaker,Huawei,Huawei 20,Repair,1,188,188,C324,20,Female,Lazada,179,Cash,4.3,S004,0,ST001,Completed,6
T01720,11/2/2023 23:43,P7445,Vivo 10 Camera Replacement,Camera,Vivo,Vivo 10,Repair,1,288,288,C158,46,Male,Lazada,68,Credit Card,3.1,S001,0,ST009,Completed,68
T01721,26/6/2024 9:02,P1759,Apple Case,Case,Apple,Apple 24,Accessory,1,131.46,138,C451,46,Male,Walk-In,60,Online Banking,3.6,S001,6.54,ST003,Completed,26
T01722,23/10/2023 4:25,P6905,Oppo Power Bank,Power Bank,Oppo,Oppo 20,Accessory,2,253.95,129,C606,38,Male,Walk-In,0,QR Pay,3.2,S002,4.05,ST007,Completed,54
T01723,19/6/2025 5:14,P6387,Samsung Charger,Charger,Samsung,Samsung 19,Accessory,1,75.3,79,C418,36,Male,Shopee,0,QR Pay,4.1,S001,3.7,ST001,Refunded,47
T01724,21/10/2024 4:54,P9731,Samsung 14 Camera Replacement,Camera,Samsung,Samsung 14,Repair,1,283,283,C166,33,Female,Shopee,91,QR Pay,3.4,S001,0,ST006,Completed,67
T01725,14/12/2023 3:00,P6231,Huawei Headphones,Headphones,Huawei,Huawei 18,Accessory,2,189.97,98,C276,23,Female,Shopee,0,Credit Card,4,S003,6.03,ST003,Refunded,60
T01726,10/6/2023 7:50,P5139,Samsung 21 Charging Port Replacement,Charging Port,Samsung,Samsung 21,Repair,1,82,82,C673,50,Female,Shopee,31,QR Pay,3,S004,0,ST010,Completed,78
T01727,31/5/2024 8:08,P6897,Samsung 13 Battery Replacement,Battery,Samsung,Samsung 13,Repair,1,349,349,C878,41,Male,Shopee,89,QR Pay,4,S002,0,ST004,Completed,94
T01728,7/11/2022 22:19,P2677,Vivo Charger,Charger,Vivo,Vivo 12,Accessory,2,222.29,112,C567,49,Female,Shopee,60,Cash,4.3,S001,1.71,ST008,Completed,51
T01729,24/4/2023 22:31,P8905,Xiaomi 11 Charging Port Replacement,Charging Port,Xiaomi,Xiaomi 11,Repair,1,366,366,C433,18,Male,Walk-In,66,Cash,4,S001,0,ST007,Completed,75
T01730,5/2/2025 3:24,P6613,Vivo 12 Charging Port Replacement,Charging Port,Vivo,Vivo 12,Repair,1,235,235,C946,59,Male,Lazada,147,Online Banking,4.4,S002,0,ST004,Completed,21
T01731,24/3/2024 2:13,P2339,Samsung 12 Charging Port Replacement,Charging Port,Samsung,Samsung 12,Repair,1,141,141,C677,43,Male,Walk-In,46,QR Pay,3.3,S004,0,ST010,Completed,61
T01732,9/1/2025 7:14,P3618,Oppo Charger,Charger,Oppo,Oppo 11,Accessory,2,262.15,134,C961,32,Male,Lazada,30,QR Pay,3.1,S003,5.85,ST005,Completed,69
T01733,1/3/2025 0:02,P4559,Realme 22 Charging Port Replacement,Charging Port,Realme,Realme 22,Repair,1,265,265,C254,50,Male,Lazada,55,Credit Card,3.3,S003,0,ST005,Completed,16
T01734,20/10/2023 9:55,P7937,Samsung 12 Screen Replacement,Screen,Samsung,Samsung 12,Repair,1,323,323,C761,22,Male,Walk-In,104,Online Banking,4,S001,0,ST001,Completed,30
T01735,26/4/2023 22:42,P9853,Oppo 12 Motherboard Replacement,Motherboard,Oppo,Oppo 12,Repair,1,211,211,C408,47,Female,Lazada,75,QR Pay,4.8,S002,0,ST001,Completed,77
T01736,13/8/2023 4:47,P8865,Xiaomi Screen Protector,Screen Protector,Xiaomi,Xiaomi 21,Accessory,2,113.52,58,C210,47,Female,Lazada,0,Credit Card,3.2,S001,2.48,ST003,Completed,41
T01737,2/9/2023 6:30,P4153,Apple Cable,Cable,Apple,Apple 13,Accessory,2,339.25,172,C906,37,Male,Lazada,30,Credit Card,3,S001,4.75,ST004,Refunded,81
T01738,17/6/2024 5:32,P5821,Samsung 13 Camera Replacement,Camera,Samsung,Samsung 13,Repair,1,234,234,C575,41,Male,Walk-In,155,QR Pay,3.8,S003,0,ST010,Completed,61
T01739,25/8/2024 2:56,P4602,Oppo 21 Charging Port Replacement,Charging Port,Oppo,Oppo 21,Repair,1,369,369,C142,44,Female,Lazada,84,Cash,3.3,S002,0,ST008,Completed,23
T01740,15/6/2024 23:25,P2954,Oppo Cable,Cable,Oppo,Oppo 23,Accessory,1,137.89,145,C636,26,Female,Lazada,30,Credit Card,4,S002,7.11,ST001,Completed,79
T01741,11/3/2023 1:22,P1849,Xiaomi 18 Battery Replacement,Battery,Xiaomi,Xiaomi 18,Repair,1,257,257,C149,38,Male,Shopee,155,QR Pay,4.3,S001,0,ST007,Completed,28
T01742,15/1/2024 0:37,P8445,Oppo 18 Motherboard Replacement,Motherboard,Oppo,Oppo 18,Repair,1,170,170,C597,22,Female,Lazada,95,Online Banking,4.8,S002,0,ST002,Refunded,55
T01743,24/8/2023 4:54,P1854,Xiaomi Case,Case,Xiaomi,Xiaomi 12,Accessory,2,253.17,128,C322,52,Female,Walk-In,30,Online Banking,4.9,S003,2.83,ST004,Completed,63
T01744,14/1/2023 5:59,P3723,Vivo 23 Motherboard Replacement,Motherboard,Vivo,Vivo 23,Repair,1,86,86,C622,29,Female,Lazada,153,Cash,4.4,S001,0,ST008,Completed,2
T01745,12/10/2025 9:10,P7949,Samsung 23 Screen Replacement,Screen,Samsung,Samsung 23,Repair,1,366,366,C156,24,Female,Shopee,146,Cash,3.5,S003,0,ST009,Refunded,74
T01746,11/6/2025 23:17,P8031,Xiaomi 20 Battery Replacement,Battery,Xiaomi,Xiaomi 20,Repair,1,389,389,C224,53,Male,Lazada,129,Cash,3.1,S002,0,ST002,Completed,73
T01747,24/9/2024 3:21,P6416,Samsung Cable,Cable,Samsung,Samsung 12,Accessory,2,299.58,154,C558,29,Female,Walk-In,60,Credit Card,3.1,S003,8.42,ST005,Completed,91
T01748,16/6/2023 8:13,P3409,Oppo 14 Battery Replacement,Battery,Oppo,Oppo 14,Repair,1,102,102,C785,28,Male,Walk-In,127,Cash,3.7,S004,0,ST006,Refunded,77
T01749,11/7/2023 5:51,P9823,Samsung Headphones,Headphones,Samsung,Samsung 20,Accessory,2,145.49,75,C226,33,Female,Walk-In,0,QR Pay,4.8,S003,4.51,ST006,Completed,28
T01750,9/2/2023 7:36,P3948,Apple 24 Charging Port Replacement,Charging Port,Apple,Apple 24,Repair,1,80,80,C213,60,Female,Lazada,86,QR Pay,3.3,S002,0,ST010,Completed,9
T01751,15/5/2023 4:26,P8511,Vivo Cable,Cable,Vivo,Vivo 11,Accessory,2,378.83,193,C312,42,Female,Lazada,0,Online Banking,3.1,S001,7.17,ST008,Completed,58
T01752,1/10/2023 10:31,P9788,Samsung Cable,Cable,Samsung,Samsung 12,Accessory,3,248.9,83,C140,45,Male,Lazada,0,QR Pay,4.2,S001,0.1,ST008,Completed,49
T01753,7/1/2023 7:31,P3693,Realme 19 Battery Replacement,Battery,Realme,Realme 19,Repair,1,250,250,C550,27,Female,Lazada,132,Cash,4.1,S004,0,ST004,Cancelled,9
T01754,1/1/2023 5:18,P3767,Vivo 13 Speaker Replacement,Speaker,Vivo,Vivo 13,Repair,1,250,250,C345,51,Male,Shopee,175,QR Pay,4.9,S004,0,ST005,Completed,26
T01755,25/7/2023 22:42,P6146,Realme 16 Battery Replacement,Battery,Realme,Realme 16,Repair,1,286,286,C972,23,Male,Shopee,47,Online Banking,4.5,S003,0,ST002,Completed,59
T01756,23/6/2023 2:23,P3739,Xiaomi Cable,Cable,Xiaomi,Xiaomi 16,Accessory,3,506.6,169,C554,39,Female,Walk-In,30,QR Pay,4,S001,0.4,ST007,Completed,66
T01757,29/11/2024 9:29,P4142,Vivo 13 Battery Replacement,Battery,Vivo,Vivo 13,Repair,1,310,310,C335,59,Female,Shopee,39,Online Banking,3.6,S002,0,ST010,Completed,11
T01758,21/11/2022 21:58,P5469,Apple Screen Protector,Screen Protector,Apple,Apple 15,Accessory,3,228.62,78,C248,42,Male,Shopee,0,Credit Card,3.8,S002,5.38,ST003,Completed,75
T01759,11/8/2024 7:43,P7260,Oppo Screen Protector,Screen Protector,Oppo,Oppo 22,Accessory,2,96.82,51,C473,52,Male,Shopee,0,Cash,4.3,S002,5.18,ST008,Cancelled,95
T01760,15/6/2024 2:08,P6354,Xiaomi Case,Case,Xiaomi,Xiaomi 23,Accessory,2,185.28,95,C353,60,Male,Walk-In,60,Credit Card,4.7,S001,4.72,ST008,Completed,26
T01761,3/2/2023 22:34,P4136,Apple Headphones,Headphones,Apple,Apple 25,Accessory,2,190.87,100,C888,41,Male,Lazada,0,QR Pay,3.4,S001,9.13,ST002,Completed,81
T01762,13/7/2025 22:58,P7027,Xiaomi 21 Motherboard Replacement,Motherboard,Xiaomi,Xiaomi 21,Repair,1,219,219,C280,58,Male,Shopee,71,Credit Card,3.8,S003,0,ST009,Completed,83
T01763,22/2/2024 7:27,P5007,Realme 15 Screen Replacement,Screen,Realme,Realme 15,Repair,1,112,112,C572,20,Female,Shopee,61,QR Pay,3.9,S003,0,ST001,Completed,26
T01764,13/8/2024 9:52,P1146,Vivo 22 Screen Replacement,Screen,Vivo,Vivo 22,Repair,1,260,260,C307,34,Female,Walk-In,100,QR Pay,3.8,S004,0,ST003,Completed,100
T01765,14/1/2023 8:25,P9978,Huawei 20 Speaker Replacement,Speaker,Huawei,Huawei 20,Repair,1,374,374,C902,58,Female,Walk-In,103,Cash,3.5,S002,0,ST001,Completed,24
T01766,5/2/2023 5:31,P8533,Vivo 25 Charging Port Replacement,Charging Port,Vivo,Vivo 25,Repair,1,95,95,C443,50,Female,Lazada,109,Online Banking,4,S001,0,ST009,Completed,9
T01767,22/2/2024 8:05,P3000,Xiaomi 22 Battery Replacement,Battery,Xiaomi,Xiaomi 22,Repair,1,385,385,C289,51,Female,Lazada,121,Credit Card,4.4,S004,0,ST003,Completed,91
T01768,13/12/2023 9:58,P9866,Samsung 11 Motherboard Replacement,Motherboard,Samsung,Samsung 11,Repair,1,92,92,C205,23,Female,Shopee,127,Credit Card,3.7,S002,0,ST010,Completed,68
T01769,25/3/2023 0:22,P2622,Vivo Screen Protector,Screen Protector,Vivo,Vivo 25,Accessory,3,211.07,71,C468,37,Male,Lazada,30,Cash,4.9,S001,1.93,ST006,Completed,46
T01770,3/1/2025 3:16,P7721,Apple Charger,Charger,Apple,Apple 13,Accessory,1,161.81,168,C651,37,Male,Walk-In,60,Credit Card,4.1,S002,6.19,ST009,Completed,78
T01771,24/3/2025 4:57,P8746,Realme 23 Charging Port Replacement,Charging Port,Realme,Realme 23,Repair,1,355,355,C843,32,Female,Lazada,95,Credit Card,4,S004,0,ST010,Completed,79
T01772,8/6/2023 10:35,P4459,Vivo 17 Speaker Replacement,Speaker,Vivo,Vivo 17,Repair,1,137,137,C797,24,Female,Lazada,57,Credit Card,4.6,S003,0,ST004,Completed,29
T01773,11/11/2022 0:16,P5681,Huawei 15 Battery Replacement,Battery,Huawei,Huawei 15,Repair,1,124,124,C631,54,Male,Shopee,72,Online Banking,4.3,S004,0,ST003,Completed,25
T01774,27/9/2025 5:17,P9139,Apple 10 Speaker Replacement,Speaker,Apple,Apple 10,Repair,1,303,303,C534,29,Female,Lazada,76,Credit Card,3,S004,0,ST002,Completed,80
T01775,12/5/2025 8:24,P9437,Samsung Power Bank,Power Bank,Samsung,Samsung 24,Accessory,2,216.32,111,C460,39,Female,Walk-In,60,Cash,3.4,S004,5.68,ST002,Completed,82
T01776,28/6/2025 8:09,P1528,Huawei Case,Case,Huawei,Huawei 11,Accessory,3,401.67,136,C754,47,Female,Lazada,0,QR Pay,3.1,S002,6.33,ST004,Completed,85
T01777,22/11/2022 1:00,P5356,Samsung Charger,Charger,Samsung,Samsung 14,Accessory,2,261.83,135,C579,33,Male,Shopee,30,QR Pay,4.3,S003,8.17,ST006,Completed,28
T01778,10/2/2025 6:48,P9310,Vivo Headphones,Headphones,Vivo,Vivo 11,Accessory,1,76.54,82,C631,22,Male,Lazada,30,QR Pay,4.8,S003,5.46,ST009,Completed,94
T01779,15/9/2023 1:30,P6243,Apple 15 Camera Replacement,Camera,Apple,Apple 15,Repair,1,253,253,C835,45,Female,Lazada,121,Cash,3.5,S003,0,ST002,Completed,58
T01780,8/2/2023 0:37,P3291,Oppo Power Bank,Power Bank,Oppo,Oppo 15,Accessory,3,536.88,181,C130,31,Male,Shopee,60,Online Banking,4.8,S002,6.12,ST008,Cancelled,59
T01781,6/1/2025 22:06,P8611,Vivo 17 Charging Port Replacement,Charging Port,Vivo,Vivo 17,Repair,1,388,388,C608,47,Female,Shopee,49,Online Banking,3.9,S004,0,ST002,Completed,30
T01782,18/2/2025 7:50,P9159,Vivo 22 Charging Port Replacement,Charging Port,Vivo,Vivo 22,Repair,1,314,314,C393,59,Female,Walk-In,102,Credit Card,4,S004,0,ST007,Completed,79
T01783,7/11/2024 5:35,P7204,Apple Headphones,Headphones,Apple,Apple 18,Accessory,3,185.51,63,C631,38,Male,Walk-In,0,Online Banking,3.5,S001,3.49,ST002,Completed,41
T01784,7/4/2023 8:41,P2707,Samsung Cable,Cable,Samsung,Samsung 20,Accessory,2,254.42,129,C951,23,Male,Shopee,30,Cash,4.8,S001,3.58,ST002,Refunded,66
T01785,21/12/2023 4:04,P7223,Samsung Headphones,Headphones,Samsung,Samsung 22,Accessory,1,52.65,59,C838,49,Female,Walk-In,30,QR Pay,3,S004,6.35,ST005,Completed,50
T01786,9/3/2023 2:07,P5786,Apple Cable,Cable,Apple,Apple 16,Accessory,3,437.94,148,C250,41,Male,Shopee,0,Cash,4,S004,6.06,ST002,Completed,75
T01787,6/3/2023 1:43,P1225,Huawei 24 Motherboard Replacement,Motherboard,Huawei,Huawei 24,Repair,1,334,334,C498,39,Female,Walk-In,166,Credit Card,4.4,S002,0,ST002,Completed,34
T01788,19/5/2023 9:49,P7974,Realme Charger,Charger,Realme,Realme 20,Accessory,2,46.21,24,C567,49,Male,Shopee,30,Online Banking,3,S002,1.79,ST004,Completed,79
T01789,9/3/2023 0:30,P2550,Apple Headphones,Headphones,Apple,Apple 25,Accessory,2,190.22,100,C479,53,Male,Walk-In,30,Online Banking,4.2,S002,9.78,ST004,Completed,89
T01790,1/7/2024 4:12,P6155,Samsung Cable,Cable,Samsung,Samsung 19,Accessory,3,529.53,177,C949,39,Male,Shopee,30,Credit Card,4.5,S004,1.47,ST004,Completed,4
T01791,5/2/2025 7:55,P9453,Vivo 11 Screen Replacement,Screen,Vivo,Vivo 11,Repair,1,97,97,C941,39,Female,Shopee,57,QR Pay,4.7,S004,0,ST003,Completed,7
T01792,10/6/2025 6:56,P4850,Vivo 12 Motherboard Replacement,Motherboard,Vivo,Vivo 12,Repair,1,234,234,C100,31,Male,Lazada,118,Online Banking,5,S004,0,ST004,Completed,27
T01793,17/3/2024 5:59,P6141,Apple 24 Speaker Replacement,Speaker,Apple,Apple 24,Repair,1,91,91,C102,22,Male,Shopee,161,Online Banking,3.8,S001,0,ST009,Completed,82
T01794,10/10/2025 4:20,P9109,Oppo Case,Case,Oppo,Oppo 13,Accessory,1,59.02,61,C978,24,Male,Lazada,60,Cash,4.8,S003,1.98,ST004,Completed,81
T01795,19/1/2024 5:54,P8279,Xiaomi 23 Screen Replacement,Screen,Xiaomi,Xiaomi 23,Repair,1,389,389,C164,49,Female,Lazada,80,Cash,4.7,S004,0,ST010,Completed,23
T01796,5/11/2022 22:40,P1214,Apple 15 Motherboard Replacement,Motherboard,Apple,Apple 15,Repair,1,185,185,C566,19,Male,Lazada,132,Cash,3.2,S002,0,ST003,Completed,32
T01797,5/9/2023 10:13,P4821,Huawei Cable,Cable,Huawei,Huawei 20,Accessory,3,551.29,186,C282,39,Female,Shopee,0,QR Pay,4.4,S004,6.71,ST005,Completed,84
T01798,7/12/2022 7:30,P9716,Huawei Charger,Charger,Huawei,Huawei 10,Accessory,2,182.14,93,C128,19,Female,Walk-In,30,Cash,4.7,S003,3.86,ST004,Completed,2
T01799,28/8/2025 5:06,P2427,Huawei 24 Speaker Replacement,Speaker,Huawei,Huawei 24,Repair,1,263,263,C302,48,Male,Walk-In,48,QR Pay,4.1,S001,0,ST006,Completed,40
T01800,22/1/2023 2:40,P7579,Realme 11 Speaker Replacement,Speaker,Realme,Realme 11,Repair,1,343,343,C820,52,Female,Walk-In,44,Cash,4.8,S003,0,ST010,Completed,52
T01801,24/6/2024 5:29,P1245,Oppo Charger,Charger,Oppo,Oppo 12,Accessory,2,217.61,111,C481,38,Female,Lazada,60,QR Pay,4.1,S001,4.39,ST004,Completed,97
T01802,1/6/2024 3:39,P5169,Xiaomi Charger,Charger,Xiaomi,Xiaomi 17,Accessory,2,239.52,121,C336,56,Female,Walk-In,0,Online Banking,4.4,S003,2.48,ST001,Completed,13
T01803,26/5/2023 2:27,P3735,Realme 23 Speaker Replacement,Speaker,Realme,Realme 23,Repair,1,384,384,C689,55,Female,Shopee,81,Credit Card,3.9,S001,0,ST003,Completed,77
T01804,2/6/2024 5:03,P2445,Realme Case,Case,Realme,Realme 13,Accessory,3,145.58,49,C757,57,Male,Walk-In,30,Credit Card,3,S004,1.42,ST009,Refunded,13
T01805,18/8/2024 5:14,P2701,Realme 14 Camera Replacement,Camera,Realme,Realme 14,Repair,1,266,266,C611,31,Male,Walk-In,127,Cash,4,S002,0,ST004,Completed,3
T01806,3/12/2024 2:24,P7932,Apple Screen Protector,Screen Protector,Apple,Apple 22,Accessory,3,224.31,76,C864,20,Male,Walk-In,0,Credit Card,3.8,S001,3.69,ST004,Completed,2
T01807,18/1/2024 2:42,P4899,Samsung 24 Speaker Replacement,Speaker,Samsung,Samsung 24,Repair,1,272,272,C166,50,Female,Shopee,83,Online Banking,4.7,S002,0,ST009,Completed,25
T01808,12/8/2023 23:41,P1800,Apple 25 Speaker Replacement,Speaker,Apple,Apple 25,Repair,1,108,108,C580,25,Male,Lazada,47,Cash,4.6,S002,0,ST004,Completed,28
T01809,2/7/2023 10:42,P5922,Oppo 20 Camera Replacement,Camera,Oppo,Oppo 20,Repair,1,308,308,C596,55,Male,Walk-In,71,Online Banking,3.8,S001,0,ST003,Completed,9
T01810,5/10/2023 3:41,P1919,Xiaomi 25 Charging Port Replacement,Charging Port,Xiaomi,Xiaomi 25,Repair,1,358,358,C262,53,Female,Lazada,95,Cash,3.3,S004,0,ST005,Cancelled,30
T01811,11/2/2025 10:24,P5488,Oppo Case,Case,Oppo,Oppo 21,Accessory,2,359.47,182,C392,42,Male,Walk-In,30,Credit Card,3.1,S004,4.53,ST009,Completed,3
T01812,13/12/2022 8:13,P2538,Huawei Cable,Cable,Huawei,Huawei 23,Accessory,1,31.58,36,C780,42,Male,Lazada,30,Online Banking,3.1,S001,4.42,ST002,Completed,15
T01813,3/2/2025 6:13,P1160,Vivo 25 Battery Replacement,Battery,Vivo,Vivo 25,Repair,1,261,261,C338,43,Female,Walk-In,164,Cash,4.2,S003,0,ST005,Completed,74
T01814,27/1/2025 23:56,P8056,Samsung 12 Battery Replacement,Battery,Samsung,Samsung 12,Repair,1,236,236,C705,37,Male,Lazada,173,Cash,3.6,S003,0,ST007,Completed,7
T01815,17/11/2024 4:59,P8010,Realme 18 Speaker Replacement,Speaker,Realme,Realme 18,Repair,1,172,172,C248,35,Male,Walk-In,41,Credit Card,4.8,S001,0,ST010,Completed,1
T01816,27/7/2025 5:35,P2118,Vivo Power Bank,Power Bank,Vivo,Vivo 18,Accessory,2,240.32,123,C470,19,Female,Shopee,60,Credit Card,4,S001,5.68,ST005,Completed,78
T01817,25/1/2023 3:12,P8610,Oppo 10 Screen Replacement,Screen,Oppo,Oppo 10,Repair,1,100,100,C947,37,Male,Shopee,30,Online Banking,3.1,S001,0,ST001,Completed,22
T01818,25/7/2023 4:09,P9797,Huawei 11 Speaker Replacement,Speaker,Huawei,Huawei 11,Repair,1,240,240,C143,54,Female,Lazada,136,Online Banking,4.1,S004,0,ST010,Completed,84
T01819,12/6/2024 0:16,P7172,Realme 23 Battery Replacement,Battery,Realme,Realme 23,Repair,1,199,199,C124,26,Female,Walk-In,51,Online Banking,3.1,S002,0,ST003,Completed,45
T01820,31/1/2024 10:33,P3628,Oppo Charger,Charger,Oppo,Oppo 12,Accessory,3,287.55,97,C789,39,Male,Shopee,60,Credit Card,4.5,S001,3.45,ST005,Refunded,23
T01821,4/12/2022 9:30,P5235,Xiaomi 24 Camera Replacement,Camera,Xiaomi,Xiaomi 24,Repair,1,157,157,C890,30,Male,Lazada,174,QR Pay,3.6,S002,0,ST005,Completed,25
T01822,27/10/2022 2:09,P4408,Realme Headphones,Headphones,Realme,Realme 16,Accessory,3,220.13,75,C321,34,Female,Shopee,60,Credit Card,4.5,S002,4.87,ST002,Completed,73
T01823,24/2/2025 4:27,P5036,Oppo 14 Motherboard Replacement,Motherboard,Oppo,Oppo 14,Repair,1,184,184,C535,31,Male,Shopee,164,QR Pay,3.5,S002,0,ST005,Completed,81
T01824,6/3/2025 10:00,P3144,Huawei Headphones,Headphones,Huawei,Huawei 17,Accessory,2,292.75,150,C700,60,Female,Shopee,30,Online Banking,3.2,S003,7.25,ST003,Completed,12
T01825,9/3/2024 10:05,P5247,Huawei 10 Screen Replacement,Screen,Huawei,Huawei 10,Repair,1,371,371,C286,40,Female,Shopee,151,QR Pay,4.9,S001,0,ST002,Completed,48
T01826,25/11/2024 5:16,P5504,Apple 14 Speaker Replacement,Speaker,Apple,Apple 14,Repair,1,348,348,C531,34,Female,Walk-In,91,Credit Card,3.4,S003,0,ST005,Completed,3
T01827,17/11/2024 9:06,P7868,Xiaomi 24 Screen Replacement,Screen,Xiaomi,Xiaomi 24,Repair,1,233,233,C995,40,Male,Walk-In,158,QR Pay,4.9,S003,0,ST004,Completed,11
T01828,12/5/2024 2:50,P1868,Oppo 10 Screen Replacement,Screen,Oppo,Oppo 10,Repair,1,216,216,C800,40,Female,Shopee,175,QR Pay,3.4,S002,0,ST004,Completed,19
